prev_key,curr_key,time_delay
i,t,0.1280515193939209
t,h,0.11394786834716797
h,space,0.09002041816711426
i,t,0.19199585914611816
t,s,0.15696096420288086
s,space,0.16499543190002441
u,s,0.08903717994689941
s,e,0.15996718406677246
e,space,0.12900066375732422
o,f,0.11001944541931152
f,space,0.11799025535583496
s,i,0.15498661994934082
i,g,0.13228178024291992
g,n,0.13899683952331543
n,i,0.08904361724853516
i,f,0.3530104160308838
f,i,0.20394659042358398
i,c,0.1320037841796875
c,a,0.16403794288635254
a,n,0.10701513290405273
n,t,0.07498526573181152
t,space,0.11395597457885742
a,backspace,0.3839578628540039
backspace,i,0.2080390453338623
i,n,0.05096173286437988
n,d,0.11904120445251465
d,e,0.14600205421447754
e,n,0.12401127815246582
n,t,0.0589449405670166
t,a,0.16199946403503418
a,t,0.07399940490722656
t,i,0.07700419425964355
i,o,0.0579981803894043
o,n,0.0729987621307373
n,space,0.09404277801513672
i,t,0.11799860000610352
t,s,0.1659998893737793
s,space,0.1360020637512207
l,a,0.11297130584716797
a,n,0.10203909873962402
n,g,0.09296393394470215
g,u,0.15799689292907715
u,a,0.037000179290771484
a,g,0.08604240417480469
g,e,0.11395788192749023
e,space,0.1099996566772461
c,o,0.14402508735656738
o,n,0.05393624305725098
n,s,0.07804417610168457
s,t,0.07895898818969727
t,r,0.18104815483093262
r,u,0.14295244216918945
u,c,0.07904338836669922
c,t,0.22495222091674805
t,s,0.17600083351135254
s,space,0.18199920654296875
a,s,0.09800338745117188
s,space,0.15600037574768066
w,e,0.06500124931335449
e,l,0.12000060081481934
l,l,0.15400052070617676
l,space,0.11213517189025879
a,s,0.100006103515625
s,space,0.15799283981323242
,mouse_click,0.24933886528015137
a,p,0.13899993896484375
p,p,0.18700027465820312
p,r,0.1720426082611084
r,o,0.1369621753692627
o,a,0.11199498176574707
a,c,0.17000269889831543
c,h,0.1260073184967041
h,space,0.09499311447143555
a,i,0.11095643043518066
i,m,0.17752456665039062
m,space,0.1025393009185791
t,o,0.11100172996520996
o,space,0.09499764442443848
h,e,0.10300254821777344
e,l,0.10799884796142578
l,p,0.14800477027893066
p,space,0.11699366569519043
p,r,0.12299919128417969
r,o,0.14400601387023926
o,g,0.09399247169494629
g,r,0.2586660385131836
r,a,0.29799985885620117
a,m,0.14400458335876465
m,m,0.1490006446838379
m,e,0.08900022506713867
e,r,0.09400391578674316
r,s,0.1329953670501709
s,space,0.14299917221069336
w,r,0.11800503730773926
r,i,0.15899324417114258
i,t,0.06600546836853027
t,e,0.07199621200561523
e,space,0.10500001907348633
c,l,0.29000067710876465
l,e,0.09803390502929688
e,a,0.12195944786071777
a,r,0.08699846267700195
r,space,0.13004279136657715
l,o,0.17000389099121094
o,g,0.10399150848388672
g,i,0.09900522232055664
i,c,0.09200119972229004
c,a,0.1690366268157959
a,l,0.07096028327941895
l,space,0.1380007266998291
c,o,0.1549973487854004
o,d,0.09400582313537598
d,e,0.17299413681030273
e,space,0.08600783348083496
f,o,0.11699533462524414
o,r,0.10000205039978027
r,space,0.10500216484069824
s,m,0.13300132751464844
m,a,0.1349947452545166
a,l,0.07900142669677734
l,l,0.12700295448303223
l,space,0.11799979209899902
a,n,0.08699727058410645
n,g,0.12600016593933105
g,backspace,0.33899831771850586
backspace,d,0.10599994659423828
d,space,0.14500093460083008
l,a,0.11699986457824707
a,r,0.09100174903869629
r,g,0.19007301330566406
g,e,0.17799949645996094
s,c,0.15697526931762695
c,a,0.1820383071899414
a,l,0.08694696426391602
l,e,0.10900259017944336
e,space,0.08299970626831055
p,r,0.06903958320617676
r,o,0.11395955085754395
o,j,0.07799816131591797
j,e,0.06305480003356934
e,c,0.2249462604522705
c,t,0.2130420207977295
t,s,0.13995862007141113
s,enter,0.317000150680542
p,y,0.11899685859680176
y,t,0.14300179481506348
t,h,0.09199976921081543
h,o,0.06599926948547363
o,n,0.1530013084411621
n,space,0.08499932289123535
i,s,0.14704108238220215
s,space,0.12286186218261719
d,y,0.13194918632507324
y,n,0.18899965286254883
n,a,0.3299999237060547
a,m,0.14000201225280762
m,i,0.07999753952026367
i,c,0.1060030460357666
c,a,0.21100163459777832
a,l,0.11799788475036621
l,l,0.1439976692199707
l,y,0.20900344848632812
y,space,0.09599709510803223
t,y,0.11700010299682617
y,p,0.09299659729003906
p,e,0.09500288963317871
e,d,0.18199729919433594
d,space,0.09090900421142578
a,n,0.11900091171264648
n,d,0.05600452423095703
d,space,0.12899446487426758
a,r,0.12399697303771973
r,b,0.35399913787841797
b,a,0.22900009155273438
a,g,0.11200070381164551
g,e,0.1510012149810791
e,space,0.11399984359741211
c,o,0.09800171852111816
o,l,0.18900179862976074
l,l,0.13799834251403809
l,e,0.09700489044189453
e,c,0.23099541664123535
c,t,0.22800183296203613
t,e,0.11299610137939453
e,d,0.192000150680542
d,space,0.14400744438171387
i,t,0.12799787521362305
t,space,0.11899805068969727
s,u,0.13668298721313477
u,p,0.08600521087646484
p,p,0.18699860572814941
p,o,0.16100144386291504
o,r,0.10999560356140137
r,t,0.1970975399017334
t,s,0.14100360870361328
s,space,0.17399811744689941
m,u,0.22400474548339844
u,l,0.09499549865722656
l,t,0.1590137481689453
t,i,0.03299665451049805
i,p,0.09699058532714844
p,l,0.14999961853027344
l,e,0.12400364875793457
e,space,0.0899958610534668
p,r,0.08500242233276367
r,o,0.09799909591674805
o,g,0.11599326133728027
g,r,0.16800141334533691
r,a,0.13099908828735352
a,m,0.0969994068145752
m,m,0.1610398292541504
m,i,0.12196087837219238
p,a,0.09399795532226562
a,r,0.12899994850158691
r,a,0.14699959754943848
a,d,0.13400053977966309
d,a,0.2480020523071289
a,i,0.139998197555542
i,g,0.16299939155578613
g,backspace,0.3660006523132324
backspace,backspace,0.16100025177001953
backspace,backspace,0.20799899101257324
i,g,0.11800098419189453
g,m,0.26599693298339844
m,s,0.188002347946167
s,space,0.16300272941589355
i,n,0.07599806785583496
n,c,0.16199851036071777
c,l,0.1500389575958252
l,u,0.11496090888977051
u,d,0.07803654670715332
d,i,0.0959630012512207
i,n,0.10700058937072754
n,g,0.04200124740600586
g,space,0.1699991226196289
s,t,0.13199949264526367
t,r,0.16700005531311035
r,u,0.17632174491882324
u,c,0.07200217247009277
c,t,0.21500301361083984
t,u,0.09299516677856445
u,r,0.08300518989562988
r,e,0.0899970531463623
e,d,0.18400049209594727
d,space,0.1869971752166748
p,a,0.10000300407409668
a,r,0.11899590492248535
r,t,0.21500396728515625
t,i,0.13899588584899902
i,c,0.1000063419342041
c,u,0.11999845504760742
u,l,0.1490013599395752
l,a,0.03599429130554199
a,r,0.08800673484802246
r,l,0.1539933681488037
l,y,0.13000011444091797
y,space,0.134002685546875
p,r,0.19899916648864746
r,o,0.11200189590454102
o,c,0.16399574279785156
c,e,0.1829984188079834
e,d,0.16500210762023926
d,u,0.10400581359863281
u,r,0.07799148559570312
r,a,0.14500117301940918
a,l,0.10100388526916504
l,space,0.1210024356842041
o,b,0.11300468444824219
b,j,0.14499425888061523
j,e,0.12299990653991699
e,c,0.2180037498474121
c,t,0.13785719871520996
o,r,0.09300422668457031
r,i,0.1649949550628662
i,e,0.17803335189819336
e,n,0.12896132469177246
n,t,0.08500289916992188
t,e,0.10199570655822754
e,d,0.19500446319580078
d,space,0.11199688911437988
a,n,0.15400147438049316
n,d,0.0950007438659668
d,space,0.11900210380554199
f,u,0.10799956321716309
u,n,0.18500161170959473
n,c,0.11100888252258301
c,t,0.18899178504943848
t,i,0.08599853515625
i,o,0.04399847984313965
o,n,0.0910036563873291
n,a,0.13599753379821777
a,l,0.13099884986877441
l,space,0.12400174140930176
p,r,0.09399580955505371
r,o,0.12600278854370117
o,g,0.10799884796142578
g,r,0.17299532890319824
r,a,0.11905431747436523
a,m,0.10394811630249023
m,m,0.17200112342834473
m,i,0.14905309677124023
i,n,0.09394669532775879
n,g,0.05500006675720215
g,space,0.10305142402648926
i,t,0.13403654098510742
t,space,0.10701870918273926
i,s,0.116943359375
s,space,0.0740044116973877
o,f,0.08999943733215332
f,t,0.2539989948272705
t,e,0.1360013484954834
e,n,0.1329967975616455
n,space,0.08400750160217285
d,e,0.15599846839904785
e,s,0.13400626182556152
s,c,0.16499638557434082
c,r,0.19800019264221191
r,i,0.1139981746673584
i,b,0.08797121047973633
b,e,0.15800189971923828
e,d,0.18700289726257324
d,space,0.1179952621459961
a,s,0.09499955177307129
s,space,0.0989999771118164
a,space,0.1139984130859375
b,a,0.1888742446899414
a,t,0.14998698234558105
t,t,0.16095614433288574
t,e,0.12893939018249512
e,r,0.07599902153015137
r,i,0.095001220703125
i,e,0.06999850273132324
e,s,0.14799904823303223
s,space,0.1340010166168213
i,n,0.07699775695800781
n,c,0.10999584197998047
c,l,0.13500738143920898
l,u,0.1239924430847168
u,d,0.10500240325927734
d,e,0.177001953125
e,d,0.17499709129333496
d,space,0.09800314903259277
l,a,0.12099456787109375
a,n,0.10103273391723633
n,g,0.09700250625610352
g,u,0.134965181350708
u,a,0.05900406837463379
a,g,0.06499910354614258
g,e,0.12399673461914062
e,space,0.1540067195892334
d,u,0.13299822807312012
u,e,0.10200119018554688
e,space,0.13500118255615234
o,space,0.13100218772888184
i,t,0.10399675369262695
t,s,0.15600109100341797
s,space,0.10100269317626953
c,o,0.10199499130249023
o,m,0.08300065994262695
m,p,0.08800029754638672
p,r,0.1190032958984375
r,e,0.07399606704711914
e,h,0.20300054550170898
h,e,0.10199904441833496
g,u,0.15299582481384277
u,i,0.04700326919555664
i,d,0.07899594306945801
d,o,0.15099883079528809
o,space,0.13500142097473145
v,a,0.12799835205078125
a,n,0.12300443649291992
n,space,0.08799576759338379
r,o,0.10699629783630371
o,s,0.10300588607788086
s,s,0.17799735069274902
s,u,0.1470017433166504
u,m,0.19300055503845215
m,space,0.09299826622009277
b,e,0.1530013084411621
e,g,0.1380009651184082
g,a,0.147003173828125
a,n,0.09599614143371582
n,space,0.0950009822845459
w,o,0.14400100708007812
o,r,0.1419992446899414
r,k,0.1710035800933838
k,i,0.1790003776550293
i,n,0.07699322700500488
n,g,0.0760035514831543
g,space,0.1269991397857666
o,n,0.08900046348571777
n,space,0.10100197792053223
p,y,0.1580045223236084
y,t,0.14499688148498535
t,h,0.0839989185333252
h,o,0.10200071334838867
o,n,0.1730039119720459
n,space,0.16799521446228027
i,n,0.08799958229064941
n,space,0.102996826171875
t,h,0.07799935340881348
h,e,0.08699917793273926
e,space,0.11900210380554199
l,a,0.06194257736206055
a,t,0.11100316047668457
t,e,0.11399435997009277
e,space,0.15500140190124512
1,9,0.3280000686645508
9,8,0.20499610900878906
8,0,0.17800283432006836
0,s,0.16300034523010254
s,space,0.23800063133239746
a,s,0.12895655632019043
s,space,0.12400078773498535
a,space,0.10700106620788574
s,u,0.22299695014953613
u,c,0.08999896049499512
c,c,0.16800498962402344
c,e,0.21499896049499512
e,s,0.10499930381774902
s,s,0.18303251266479492
s,o,0.13696861267089844
o,r,0.10499882698059082
r,space,0.11800050735473633
t,o,0.10699796676635742
o,space,0.10599994659423828
t,e,0.16300201416015625
e,h,0.0030028820037841797
h,space,0.19700002670288086
right shift,A,0.0529937744140625
A,B,0.12200522422790527
B,C,0.19299602508544922
C,space,0.14600443840026855
p,r,0.1119999885559082
r,o,0.11300039291381836
o,g,0.09799861907958984
g,r,0.16100454330444336
r,a,0.11299777030944824
a,m,0.07899904251098633
m,m,0.1830003261566162
m,i,0.08899784088134766
i,n,0.12800192832946777
n,g,0.07600045204162598
g,space,0.0950014591217041
l,a,0.15999937057495117
a,n,0.07200002670288086
n,g,0.12999916076660156
g,u,0.15999841690063477
u,a,0.04599928855895996
a,g,0.12099695205688477
g,e,0.14306068420410156
e,space,0.25093913078308105
a,n,0.09600043296813965
n,d,0.08599662780761719
d,space,0.08500313758850098
f,i,0.10799932479858398
i,r,0.11200356483459473
r,s,0.14099693298339844
s,t,0.11699962615966797
t,space,0.09099864959716797
r,e,0.08299732208251953
e,l,0.10500144958496094
l,e,0.08999872207641602
e,a,0.18200230598449707
a,s,0.0800013542175293
s,e,0.10800051689147949
e,d,0.2669942378997803
d,space,0.1670055389404297
i,t,0.1369946002960205
t,space,0.1000063419342041
i,n,0.08399653434753418
n,space,0.1110069751739502
1,9,0.1639995574951172
9,9,0.1309981346130371
9,1,0.12700176239013672
1,space,0.12200427055358887
a,s,0.11000323295593262
s,space,0.13199543952941895
p,y,0.13103675842285156
y,t,0.14196324348449707
t,h,0.10000181198120117
h,o,0.06999611854553223
o,n,0.13305068016052246
n,space,0.09295487403869629
0,.,0.23000264167785645
9,.,0.23800134658813477
.,0,0.24199914932250977
p,y,0.1530003547668457
y,t,0.13899993896484375
t,h,0.10100698471069336
h,o,0.0939939022064209
o,n,0.13799738883972168
n,space,0.06800293922424316
2,.,0.10399985313415527
.,0,0.2429981231689453
0,space,0.07999873161315918
w,a,0.18899965286254883
a,s,0.07300019264221191
s,space,0.10300183296203613
r,e,0.1017153263092041
e,l,0.04599928855895996
l,e,0.13599920272827148
e,a,0.13499951362609863
a,s,0.062004804611206055
s,e,0.11300349235534668
e,d,0.18499255180358887
d,space,0.10001373291015625
i,n,0.08500027656555176
n,2,0.2409975528717041
backspace,space,0.08395624160766602
2,0,0.12399911880493164
0,0,0.16999530792236328
0,0,0.15500426292419434
,mouse_click,0.2879981994628906
i,n,0.05799984931945801
n,t,0.10399961471557617
t,r,0.15400052070617676
r,o,0.10900044441223145
o,d,0.11800122261047363
d,u,0.1119985580444336
u,c,0.07499957084655762
c,e,0.19699931144714355
e,d,0.17300033569335938
d,space,0.10600113868713379
i,n,0.0800011157989502
n,space,0.06599760055541992
2,0,0.14600014686584473
0,0,0.16699886322021484
0,0,0.1470029354095459
0,space,0.1849980354309082
a,n,0.09099936485290527
n,d,0.07500028610229492
d,space,0.11400008201599121
i,n,0.05300092697143555
n,t,0.1060025691986084
t,r,0.16099977493286133
r,o,0.08299684524536133
o,d,0.1250002384185791
d,u,0.0950007438659668
c,e,0.2519998550415039
e,d,0.20199990272521973
d,space,0.10400032997131348
n,e,0.06995844841003418
e,w,0.1000056266784668
w,space,0.2619946002960205
f,e,0.15799903869628906
e,a,0.20099997520446777
a,t,0.10600161552429199
t,u,0.11699819564819336
u,r,0.05700039863586426
r,e,0.06499958038330078
e,s,0.12800002098083496
s,space,0.15000104904174805
s,u,0.1230003833770752
u,c,0.07699894905090332
c,h,0.13700199127197266
h,space,0.06599855422973633
a,s,0.06999325752258301
s,space,0.16899967193603516
l,i,0.09199738502502441
i,s,0.07899904251098633
s,t,0.08004260063171387
t,space,0.12598443031311035
c,o,0.08600044250488281
o,m,0.13604450225830078
m,p,0.09395480155944824
p,r,0.013037681579589844
r,e,0.06596660614013672
e,h,0.3120388984680176
h,e,0.09999752044677734
e,n,0.1259615421295166
n,s,0.11999773979187012
s,i,0.15799903869628906
i,o,0.03500056266784668
o,n,0.12200236320495605
n,s,0.1760408878326416
s,space,0.2849571704864502
a,n,0.13402819633483887
n,d,0.11899805068969727
d,space,0.1830003261566162
a,space,0.10399436950683594
backspace,g,0.11899614334106445
a,r,0.18600153923034668
r,b,0.23799967765808105
b,a,0.17905640602111816
a,g,0.13494563102722168
g,e,0.14603948593139648
e,space,0.13095641136169434
c,o,0.13700079917907715
o,l,0.2129983901977539
l,l,0.14700031280517578
l,e,0.11499977111816406
e,c,0.19699978828430176
c,t,0.22799992561340332
t,i,0.08700180053710938
i,o,0.04200601577758789
o,n,0.1089942455291748
n,space,0.07000041007995605
s,y,0.13100099563598633
y,s,0.054997920989990234
s,t,0.10500216484069824
t,e,0.05699801445007324
e,m,0.1099996566772461
m,space,0.13100028038024902
u,s,0.11700129508972168
s,i,0.09499955177307129
i,n,0.04400038719177246
n,g,0.11400651931762695
g,space,0.08399462699890137
r,e,0.09000086784362793
e,f,0.17299914360046387
f,e,0.1659998893737793
e,r,0.07899999618530273
r,e,0.13200044631958008
e,n,0.12299895286560059
n,c,0.07700061798095703
c,e,0.2240004539489746
e,space,0.0689992904663086
c,o,0.10599732398986816
o,u,0.11300182342529297
u,n,0.1679997444152832
n,t,0.12800025939941406
t,i,0.08800077438354492
i,n,0.06699919700622559
n,g,0.0600123405456543
g,space,0.14798665046691895
p,y,0.21600127220153809
y,t,0.15199828147888184
t,h,0.07000064849853516
h,o,0.09900140762329102
o,n,0.13700032234191895
n,space,0.08899974822998047
3,.,0.1719973087310791
.,0,0.22700142860412598
0,space,0.08499979972839355
w,a,0.17800092697143555
a,s,0.12100100517272949
s,space,0.08799934387207031
r,e,0.08900189399719238
e,l,0.06999969482421875
l,e,0.10299968719482422
e,a,0.12900114059448242
a,s,0.06799674034118652
s,e,0.09400153160095215
e,d,0.2259988784790039
d,space,0.10000038146972656
i,n,0.08599519729614258
n,space,0.08599996566772461
2,0,0.15600323677062988
0,0,0.1601264476776123
0,8,0.2971925735473633
8,space,0.07214045524597168
a,n,0.13800311088562012
n,d,0.10403847694396973
d,space,0.12421274185180664
w,a,0.15721464157104492
a,s,0.0750422477722168
s,space,0.07800078392028809
a,space,0.05701112747192383
m,a,0.19417810440063477
a,j,0.10587716102600098
j,o,0.10118699073791504
o,r,0.11890482902526855
r,space,0.12207221984863281
p,y,0.07499933242797852
y,t,0.15000057220458984
t,h,0.036046504974365234
h,o,0.11095833778381348
o,n,0.10099673271179199
n,space,0.05299949645996094
w,a,0.20696377754211426
a,s,0.053000688552856445
s,space,0.11000442504882812
c,o,0.08995413780212402
o,n,0.06599640846252441
n,c,0.07899999618530273
c,e,0.1940011978149414
e,i,0.2070026397705078
v,e,0.1659984588623047
e,d,0.17200040817260742
d,space,0.09423589706420898
i,n,0.07900094985961914
n,space,0.07500004768371582
t,h,0.14099645614624023
h,e,0.0950009822845459
e,space,0.1269989013671875
l,a,0.10399484634399414
a,t,0.095001220703125
t,e,0.1150050163269043
e,space,0.10503745079040527
1,9,0.2179403305053711
9,8,0.1950390338897705
8,0,0.0830068588256836
0,s,0.1719520092010498
s,space,0.16400456428527832
b,y,0.1499648094177246
y,space,0.08905935287475586
g,u,0.1400012969970703
u,i,0.08000397682189941
i,d,0.06899571418762207
d,o,0.1439990997314453
o,space,0.11799907684326172
v,a,0.13094663619995117
a,n,0.06499600410461426
n,space,0.08000063896179199
r,o,0.11893773078918457
o,s,0.11499857902526855
s,s,0.15300202369689941
s,u,0.14999675750732422
u,m,0.19004559516906738
m,space,0.10196161270141602
a,t,0.09699487686157227
t,space,0.12095022201538086
c,e,0.18704843521118164
e,n,0.08095121383666992
n,t,0.09300351142883301
t,r,0.15506529808044434
r,u,0.11703658103942871
u,m,0.21596336364746094
m,space,0.08903932571411133
w,i,0.13100051879882812
i,k,0.21199989318847656
backspace,s,0.0989985466003418
s,k,0.1660010814666748
k,u,0.2240004539489746
backspace,backspace,0.15296363830566406
backspace,backspace,0.1460096836090088
backspace,backspace,0.14999127388000488
backspace,i,0.23399901390075684
i,s,0.12000489234924316
s,k,0.182999849319458
k,u,0.1780381202697754
u,n,0.18096137046813965
n,d,0.09999775886535645
d,e,0.15700054168701172
e,space,0.17599773406982422
shift,&,0.10899782180786133
&,space,0.16299748420715332
i,n,0.08599233627319336
n,f,0.05000162124633789
f,o,0.18700075149536133
o,r,0.09299516677856445
r,m,0.160003662109375
