prev_finger,curr_finger,time_delay
RR,RT,0.09000253677368164
LI,LM,0.14699649810791016
LM,LI,0.10699868202209473
LI,LI,0.12600088119506836
LI,RI,0.16199994087219238
RI,LR,0.10799980163574219
RI,RP,0.39499902725219727
RP,LI,0.13700103759765625
LI,RI,0.1310577392578125
RI,LI,0.12194561958312988
LI,LI,0.19499945640563965
LI,RT,0.13299846649169922
LP,RI,0.09086894989013672
RI,LM,0.06700706481933594
LM,RT,0.12199997901916504
LI,LI,0.24099969863891602
LI,RM,0.13900399208068848
RM,LM,0.07399511337280273
LM,LI,0.1250002384185791
LI,RR,0.14905166625976562
RR,RI,0.15000700950622559
RI,RT,0.10495138168334961
LI,LM,0.09099745750427246
LM,LI,0.18700385093688965
LI,LI,0.21299958229064941
RP,LM,0.36299920082092285
LM,LI,0.08899950981140137
LI,LI,0.1770002841949463
LI,LM,0.13399744033813477
LM,LM,0.18200302124023438
LM,RT,0.12399578094482422
RP,RI,0.09799647331237793
RI,LI,0.1680006980895996
LI,RI,0.05600452423095703
RI,RR,0.09799742698669434
RR,RI,0.13499975204467773
RI,RT,0.10999798774719238
RM,LR,0.14699435234069824
LR,RT,0.15603971481323242
LP,RI,0.1301271915435791
RI,RT,0.08004879951477051
RM,RI,0.09301924705505371
RI,LI,0.10394120216369629
LI,LM,0.12700438499450684
LM,LI,0.10399770736694336
LI,RP,0.39100170135498047
RP,LI,0.23799872398376465
LI,LM,0.16199970245361328
LM,LI,0.14200186729431152
LI,LM,0.12499713897705078
LM,LM,0.18300104141235352
LM,RT,0.10804104804992676
RI,RM,0.07000517845153809
RM,LI,0.11195731163024902
LI,RI,0.11905622482299805
RI,RR,0.23494386672973633
RR,RR,0.2110004425048828
RR,LM,0.07500290870666504
LM,LI,0.14904117584228516
LI,LM,0.1639552116394043
LM,RR,0.11405658721923828
RR,RT,0.10398364067077637
LI,LM,0.17099761962890625
LM,RI,0.11601591110229492
RI,LM,0.0849463939666748
LM,LI,0.09500002861022949
LI,LP,0.12599682807922363
LP,RR,0.13704276084899902
RR,RT,0.10699796676635742
RP,RI,0.0670011043548584
RI,LI,0.08899712562561035
LI,RP,0.0950014591217041
RP,RR,0.13900065422058105
RR,LR,0.11999773979187012
LR,LM,0.08925223350524902
LM,RT,0.1569533348083496
RP,LI,0.14395833015441895
LI,RR,0.11700010299682617
RR,LI,0.09900069236755371
LI,LI,0.1490025520324707
LI,LP,0.12299633026123047
LP,RI,0.0820012092590332
RI,RI,0.1659994125366211
RI,RM,0.1210641860961914
RM,RI,0.0919809341430664
RI,LI,0.05995488166809082
LI,RT,0.14200425148010254
RR,LP,0.14106321334838867
LP,RI,0.08693814277648926
RI,LI,0.09600257873535156
LI,RI,0.1529991626739502
RI,LP,0.04599714279174805
LP,LI,0.11299920082092285
LI,LM,0.1610414981842041
LM,RT,0.18095922470092773
RM,LI,0.16401362419128418
LI,LR,0.21698808670043945
LR,RT,0.19196105003356934
LM,LM,0.16415929794311523
LM,LR,0.12703609466552734
LR,RM,0.1459670066833496
RM,LI,0.1050560474395752
LI,RI,0.09194087982177734
RI,RT,0.10100436210632324
LM,RP,0.35000109672546387
RP,RI,0.3190479278564453
RI,RP,0.3759887218475342
RP,RP,0.24100184440612793
RP,RI,0.11802053451538086
RI,RM,0.10394096374511719
RM,RR,0.11035943031311035
RR,RR,0.21863865852355957
RR,LR,0.13699793815612793
LR,RR,0.10599994659423828
RR,RP,0.11504793167114258
RP,RI,0.07599425315856934
RI,RI,0.2399599552154541
RI,RT,0.10219717025756836
LM,RI,0.08899807929992676
RI,RP,0.1379997730255127
RP,RI,0.12805867195129395
RI,LP,0.1189429759979248
LP,LR,0.10199880599975586
LR,RM,0.11603665351867676
RM,LP,0.12801647186279297
LP,LM,0.18398571014404297
LM,LR,0.14396023750305176
LR,RT,0.18000006675720215
LM,RR,0.10199904441833496
RR,LM,0.1100006103515625
LM,LM,0.1790006160736084
LM,RT,0.12128996849060059
LI,LM,0.06298351287841797
LM,LP,0.13595843315124512
LP,LM,0.12000083923339844
LM,LP,0.23004412651062012
LP,LI,0.14695525169372559
LI,RM,0.1230008602142334
RM,RR,0.08500218391418457
RR,RM,0.11899709701538086
RM,LI,0.1270585060119629
LI,RI,0.11999702453613281
RI,RT,0.0679471492767334
LR,RM,0.13394522666931152
RM,LI,0.1280515193939209
LI,RI,0.11394786834716797
RI,RT,0.09002041816711426
RM,LI,0.19199585914611816
LI,LR,0.15696096420288086
LR,RT,0.16499543190002441
RI,LR,0.08903717994689941
LR,LM,0.15996718406677246
LM,RT,0.12900066375732422
RR,LI,0.11001944541931152
LI,RT,0.11799025535583496
LR,RM,0.15498661994934082
RM,LI,0.13228178024291992
LI,RI,0.13899683952331543
RI,RM,0.08904361724853516
RM,LI,0.3530104160308838
LI,RM,0.20394659042358398
RM,LM,0.1320037841796875
LM,LP,0.16403794288635254
LP,RI,0.10701513290405273
RI,LI,0.07498526573181152
LI,RT,0.11395597457885742
LP,RP,0.3839578628540039
RP,RM,0.2080390453338623
RM,RI,0.05096173286437988
RI,LM,0.11904120445251465
LM,LM,0.14600205421447754
LM,RI,0.12401127815246582
RI,LI,0.0589449405670166
LI,LP,0.16199946403503418
LP,LI,0.07399940490722656
LI,RM,0.07700419425964355
RM,RR,0.0579981803894043
RR,RI,0.0729987621307373
RI,RT,0.09404277801513672
RM,LI,0.11799860000610352
LI,LR,0.1659998893737793
LR,RT,0.1360020637512207
RR,LP,0.11297130584716797
LP,RI,0.10203909873962402
RI,LI,0.09296393394470215
LI,RI,0.15799689292907715
RI,LP,0.037000179290771484
LP,LI,0.08604240417480469
LI,LM,0.11395788192749023
LM,RT,0.1099996566772461
LM,RR,0.14402508735656738
RR,RI,0.05393624305725098
RI,LR,0.07804417610168457
LR,LI,0.07895898818969727
LI,LI,0.18104815483093262
LI,RI,0.14295244216918945
RI,LM,0.07904338836669922
LM,LI,0.22495222091674805
LI,LR,0.17600083351135254
LR,RT,0.18199920654296875
LP,LR,0.09800338745117188
LR,RT,0.15600037574768066
LR,LM,0.06500124931335449
LM,RR,0.12000060081481934
RR,RR,0.15400052070617676
RR,RT,0.11213517189025879
LP,LR,0.100006103515625
LR,RT,0.15799283981323242
LR,RT,0.24933886528015137
LP,RP,0.13899993896484375
RP,RP,0.18700027465820312
RP,LI,0.1720426082611084
LI,RR,0.1369621753692627
RR,LP,0.11199498176574707
LP,LM,0.17000269889831543
LM,RI,0.1260073184967041
RI,RT,0.09499311447143555
LP,RM,0.11095643043518066
RM,RI,0.17752456665039062
RI,RT,0.1025393009185791
LI,RR,0.11100172996520996
RR,RT,0.09499764442443848
RI,LM,0.10300254821777344
LM,RR,0.10799884796142578
RR,RP,0.14800477027893066
RP,RT,0.11699366569519043
RP,LI,0.12299919128417969
LI,RR,0.14400601387023926
RR,LI,0.09399247169494629
LI,LI,0.2586660385131836
LI,LP,0.29799985885620117
LP,RI,0.14400458335876465
RI,RI,0.1490006446838379
RI,LM,0.08900022506713867
LM,LI,0.09400391578674316
LI,LR,0.1329953670501709
LR,RT,0.14299917221069336
LR,LI,0.11800503730773926
LI,RM,0.15899324417114258
RM,LI,0.06600546836853027
LI,LM,0.07199621200561523
LM,RT,0.10500001907348633
LM,RR,0.29000067710876465
RR,LM,0.09803390502929688
LM,LP,0.12195944786071777
LP,LI,0.08699846267700195
LI,RT,0.13004279136657715
RR,RR,0.17000389099121094
RR,LI,0.10399150848388672
LI,RM,0.09900522232055664
RM,LM,0.09200119972229004
LM,LP,0.1690366268157959
LP,RR,0.07096028327941895
RR,RT,0.1380007266998291
LM,RR,0.1549973487854004
RR,LM,0.09400582313537598
LM,LM,0.17299413681030273
LM,RT,0.08600783348083496
LI,RR,0.11699533462524414
RR,LI,0.10000205039978027
LI,RT,0.10500216484069824
LR,RI,0.13300132751464844
RI,LP,0.1349947452545166
LP,RR,0.07900142669677734
RR,RR,0.12700295448303223
RR,RT,0.11799979209899902
LP,RI,0.08699727058410645
RI,LI,0.12600016593933105
LI,RP,0.33899831771850586
RP,LM,0.10599994659423828
LM,RT,0.14500093460083008
RR,LP,0.11699986457824707
LP,LI,0.09100174903869629
LI,LI,0.19007301330566406
LI,LM,0.17799949645996094
LR,LM,0.15697526931762695
LM,LP,0.1820383071899414
LP,RR,0.08694696426391602
RR,LM,0.10900259017944336
LM,RT,0.08299970626831055
RP,LI,0.06903958320617676
LI,RR,0.11395955085754395
RR,RI,0.07799816131591797
RI,LM,0.06305480003356934
LM,LM,0.2249462604522705
LM,LI,0.2130420207977295
LI,LR,0.13995862007141113
LI,LR,0.317000150680542
RP,RI,0.11899685859680176
RI,LI,0.14300179481506348
LI,RI,0.09199976921081543
RI,RR,0.06599926948547363
RR,RI,0.1530013084411621
RI,RT,0.08499932289123535
RM,LR,0.14704108238220215
LR,RT,0.12286186218261719
LM,RI,0.13194918632507324
RI,RI,0.18899965286254883
RI,LP,0.3299999237060547
LP,RI,0.14000201225280762
RI,RM,0.07999753952026367
RM,LM,0.1060030460357666
LM,LP,0.21100163459777832
LP,RR,0.11799788475036621
RR,RR,0.1439976692199707
RR,RI,0.20900344848632812
RI,RT,0.09599709510803223
LI,RI,0.11700010299682617
RI,RP,0.09299659729003906
RP,LM,0.09500288963317871
LM,LM,0.18199729919433594
LM,RT,0.09090900421142578
LP,RI,0.11900091171264648
RI,LM,0.05600452423095703
LM,RT,0.12899446487426758
LP,LI,0.12399697303771973
LI,LI,0.35399913787841797
LI,LP,0.22900009155273438
LP,LI,0.11200070381164551
LI,LM,0.1510012149810791
LM,RT,0.11399984359741211
LM,RR,0.09800171852111816
RR,RR,0.18900179862976074
RR,RR,0.13799834251403809
RR,LM,0.09700489044189453
LM,LM,0.23099541664123535
LM,LI,0.22800183296203613
LI,LM,0.11299610137939453
LM,LM,0.192000150680542
LM,RT,0.14400744438171387
RM,LI,0.12799787521362305
LI,RT,0.11899805068969727
LR,RI,0.13668298721313477
RI,RP,0.08600521087646484
RP,RP,0.18699860572814941
RP,RR,0.16100144386291504
RR,LI,0.10999560356140137
LI,LI,0.1970975399017334
LI,LR,0.14100360870361328
LR,RT,0.17399811744689941
RI,RI,0.22400474548339844
RI,RR,0.09499549865722656
RR,LI,0.1590137481689453
LI,RM,0.03299665451049805
RM,RP,0.09699058532714844
RP,RR,0.14999961853027344
RR,LM,0.12400364875793457
LM,RT,0.0899958610534668
RP,LI,0.08500242233276367
LI,RR,0.09799909591674805
RR,LI,0.11599326133728027
LI,LI,0.16800141334533691
LI,LP,0.13099908828735352
LP,RI,0.0969994068145752
RI,RI,0.1610398292541504
RI,RM,0.12196087837219238
RP,LP,0.09399795532226562
LP,LI,0.12899994850158691
LI,LP,0.14699959754943848
LP,LM,0.13400053977966309
LM,LP,0.2480020523071289
LP,RM,0.139998197555542
RM,LI,0.16299939155578613
LI,RP,0.3660006523132324
RP,RP,0.16100025177001953
RP,RP,0.20799899101257324
RM,LI,0.11800098419189453
LI,RI,0.26599693298339844
RI,LR,0.188002347946167
LR,RT,0.16300272941589355
RM,RI,0.07599806785583496
RI,LM,0.16199851036071777
LM,RR,0.1500389575958252
RR,RI,0.11496090888977051
RI,LM,0.07803654670715332
LM,RM,0.0959630012512207
RM,RI,0.10700058937072754
RI,LI,0.04200124740600586
LI,RT,0.1699991226196289
LR,LI,0.13199949264526367
LI,LI,0.16700005531311035
LI,RI,0.17632174491882324
RI,LM,0.07200217247009277
LM,LI,0.21500301361083984
LI,RI,0.09299516677856445
RI,LI,0.08300518989562988
LI,LM,0.0899970531463623
LM,LM,0.18400049209594727
LM,RT,0.1869971752166748
RP,LP,0.10000300407409668
LP,LI,0.11899590492248535
LI,LI,0.21500396728515625
LI,RM,0.13899588584899902
RM,LM,0.1000063419342041
LM,RI,0.11999845504760742
RI,RR,0.1490013599395752
RR,LP,0.03599429130554199
LP,LI,0.08800673484802246
LI,RR,0.1539933681488037
RR,RI,0.13000011444091797
RI,RT,0.134002685546875
RP,LI,0.19899916648864746
LI,RR,0.11200189590454102
RR,LM,0.16399574279785156
LM,LM,0.1829984188079834
LM,LM,0.16500210762023926
LM,RI,0.10400581359863281
RI,LI,0.07799148559570312
LI,LP,0.14500117301940918
LP,RR,0.10100388526916504
RR,RT,0.1210024356842041
RR,LI,0.11300468444824219
LI,RI,0.14499425888061523
RI,LM,0.12299990653991699
LM,LM,0.2180037498474121
LM,LI,0.13785719871520996
RR,LI,0.09300422668457031
LI,RM,0.1649949550628662
RM,LM,0.17803335189819336
LM,RI,0.12896132469177246
RI,LI,0.08500289916992188
LI,LM,0.10199570655822754
LM,LM,0.19500446319580078
LM,RT,0.11199688911437988
LP,RI,0.15400147438049316
RI,LM,0.0950007438659668
LM,RT,0.11900210380554199
LI,RI,0.10799956321716309
RI,RI,0.18500161170959473
RI,LM,0.11100888252258301
LM,LI,0.18899178504943848
LI,RM,0.08599853515625
RM,RR,0.04399847984313965
RR,RI,0.0910036563873291
RI,LP,0.13599753379821777
LP,RR,0.13099884986877441
RR,RT,0.12400174140930176
RP,LI,0.09399580955505371
LI,RR,0.12600278854370117
RR,LI,0.10799884796142578
LI,LI,0.17299532890319824
LI,LP,0.11905431747436523
LP,RI,0.10394811630249023
RI,RI,0.17200112342834473
RI,RM,0.14905309677124023
RM,RI,0.09394669532775879
RI,LI,0.05500006675720215
LI,RT,0.10305142402648926
RM,LI,0.13403654098510742
LI,RT,0.10701870918273926
RM,LR,0.116943359375
LR,RT,0.0740044116973877
RR,LI,0.08999943733215332
LI,LI,0.2539989948272705
LI,LM,0.1360013484954834
LM,RI,0.1329967975616455
RI,RT,0.08400750160217285
LM,LM,0.15599846839904785
LM,LR,0.13400626182556152
LR,LM,0.16499638557434082
LM,LI,0.19800019264221191
LI,RM,0.1139981746673584
RM,LI,0.08797121047973633
LI,LM,0.15800189971923828
LM,LM,0.18700289726257324
LM,RT,0.1179952621459961
LP,LR,0.09499955177307129
LR,RT,0.0989999771118164
LP,RT,0.1139984130859375
LI,LP,0.1888742446899414
LP,LI,0.14998698234558105
LI,LI,0.16095614433288574
LI,LM,0.12893939018249512
LM,LI,0.07599902153015137
LI,RM,0.095001220703125
RM,LM,0.06999850273132324
LM,LR,0.14799904823303223
LR,RT,0.1340010166168213
RM,RI,0.07699775695800781
RI,LM,0.10999584197998047
LM,RR,0.13500738143920898
RR,RI,0.1239924430847168
RI,LM,0.10500240325927734
LM,LM,0.177001953125
LM,LM,0.17499709129333496
LM,RT,0.09800314903259277
RR,LP,0.12099456787109375
LP,RI,0.10103273391723633
RI,LI,0.09700250625610352
LI,RI,0.134965181350708
RI,LP,0.05900406837463379
LP,LI,0.06499910354614258
LI,LM,0.12399673461914062
LM,RT,0.1540067195892334
LM,RI,0.13299822807312012
RI,LM,0.10200119018554688
LM,RT,0.13500118255615234
RR,RT,0.13100218772888184
RM,LI,0.10399675369262695
LI,LR,0.15600109100341797
LR,RT,0.10100269317626953
LM,RR,0.10199499130249023
RR,RI,0.08300065994262695
RI,RP,0.08800029754638672
RP,LI,0.1190032958984375
LI,LM,0.07399606704711914
LM,RI,0.20300054550170898
RI,LM,0.10199904441833496
LI,RI,0.15299582481384277
RI,RM,0.04700326919555664
RM,LM,0.07899594306945801
LM,RR,0.15099883079528809
RR,RT,0.13500142097473145
LI,LP,0.12799835205078125
LP,RI,0.12300443649291992
RI,RT,0.08799576759338379
LI,RR,0.10699629783630371
RR,LR,0.10300588607788086
LR,LR,0.17799735069274902
LR,RI,0.1470017433166504
RI,RI,0.19300055503845215
RI,RT,0.09299826622009277
LI,LM,0.1530013084411621
LM,LI,0.1380009651184082
LI,LP,0.147003173828125
LP,RI,0.09599614143371582
RI,RT,0.0950009822845459
LR,RR,0.14400100708007812
RR,LI,0.1419992446899414
LI,RM,0.1710035800933838
RM,RM,0.1790003776550293
RM,RI,0.07699322700500488
RI,LI,0.0760035514831543
LI,RT,0.1269991397857666
RR,RI,0.08900046348571777
RI,RT,0.10100197792053223
RP,RI,0.1580045223236084
RI,LI,0.14499688148498535
LI,RI,0.0839989185333252
RI,RR,0.10200071334838867
RR,RI,0.1730039119720459
RI,RT,0.16799521446228027
RM,RI,0.08799958229064941
RI,RT,0.102996826171875
LI,RI,0.07799935340881348
RI,LM,0.08699917793273926
LM,RT,0.11900210380554199
RR,LP,0.06194257736206055
LP,LI,0.11100316047668457
LI,LM,0.11399435997009277
LM,RT,0.15500140190124512
LP,RR,0.3280000686645508
RR,RM,0.20499610900878906
RM,RR,0.17800283432006836
RR,LR,0.16300034523010254
LR,RT,0.23800063133239746
LP,LR,0.12895655632019043
LR,RT,0.12400078773498535
LP,RT,0.10700106620788574
LR,RI,0.22299695014953613
RI,LM,0.08999896049499512
LM,LM,0.16800498962402344
LM,LM,0.21499896049499512
LM,LR,0.10499930381774902
LR,LR,0.18303251266479492
LR,RR,0.13696861267089844
RR,LI,0.10499882698059082
LI,RT,0.11800050735473633
LI,RR,0.10699796676635742
RR,RT,0.10599994659423828
LI,LM,0.16300201416015625
LM,RI,0.0030028820037841797
RI,RT,0.19700002670288086
RT,RP,0.0529937744140625
RT,RP,0.12200522422790527
RT,RP,0.19299602508544922
RT,RP,0.14600443840026855
RP,LI,0.1119999885559082
LI,RR,0.11300039291381836
RR,LI,0.09799861907958984
LI,LI,0.16100454330444336
LI,LP,0.11299777030944824
LP,RI,0.07899904251098633
RI,RI,0.1830003261566162
RI,RM,0.08899784088134766
RM,RI,0.12800192832946777
RI,LI,0.07600045204162598
LI,RT,0.0950014591217041
RR,LP,0.15999937057495117
LP,RI,0.07200002670288086
RI,LI,0.12999916076660156
LI,RI,0.15999841690063477
RI,LP,0.04599928855895996
LP,LI,0.12099695205688477
LI,LM,0.14306068420410156
LM,RT,0.25093913078308105
LP,RI,0.09600043296813965
RI,LM,0.08599662780761719
LM,RT,0.08500313758850098
LI,RM,0.10799932479858398
RM,LI,0.11200356483459473
LI,LR,0.14099693298339844
LR,LI,0.11699962615966797
LI,RT,0.09099864959716797
LI,LM,0.08299732208251953
LM,RR,0.10500144958496094
RR,LM,0.08999872207641602
LM,LP,0.18200230598449707
LP,LR,0.0800013542175293
LR,LM,0.10800051689147949
LM,LM,0.2669942378997803
LM,RT,0.1670055389404297
RM,LI,0.1369946002960205
LI,RT,0.1000063419342041
RM,RI,0.08399653434753418
RI,RT,0.1110069751739502
LP,RR,0.1639995574951172
RR,RR,0.1309981346130371
RR,LP,0.12700176239013672
LP,RT,0.12200427055358887
LP,LR,0.11000323295593262
LR,RT,0.13199543952941895
RP,RI,0.13103675842285156
RI,LI,0.14196324348449707
LI,RI,0.10000181198120117
RI,RR,0.06999611854553223
RR,RI,0.13305068016052246
RI,RT,0.09295487403869629
RR,.,0.23000264167785645
RR,.,0.23800134658813477
.,RR,0.24199914932250977
RP,RI,0.1530003547668457
RI,LI,0.13899993896484375
LI,RI,0.10100698471069336
RI,RR,0.0939939022064209
RR,RI,0.13799738883972168
RI,RT,0.06800293922424316
LR,.,0.10399985313415527
.,RR,0.2429981231689453
RR,RT,0.07999873161315918
LR,LP,0.18899965286254883
LP,LR,0.07300019264221191
LR,RT,0.10300183296203613
LI,LM,0.1017153263092041
LM,RR,0.04599928855895996
RR,LM,0.13599920272827148
LM,LP,0.13499951362609863
LP,LR,0.062004804611206055
LR,LM,0.11300349235534668
LM,LM,0.18499255180358887
LM,RT,0.10001373291015625
RM,RI,0.08500027656555176
RI,LR,0.2409975528717041
RP,RT,0.08395624160766602
LR,RR,0.12399911880493164
RR,RR,0.16999530792236328
RR,RR,0.15500426292419434
RR,RT,0.2879981994628906
RM,RI,0.05799984931945801
RI,LI,0.10399961471557617
LI,LI,0.15400052070617676
LI,RR,0.10900044441223145
RR,LM,0.11800122261047363
LM,RI,0.1119985580444336
RI,LM,0.07499957084655762
LM,LM,0.19699931144714355
LM,LM,0.17300033569335938
LM,RT,0.10600113868713379
RM,RI,0.0800011157989502
RI,RT,0.06599760055541992
LR,RR,0.14600014686584473
RR,RR,0.16699886322021484
RR,RR,0.1470029354095459
RR,RT,0.1849980354309082
LP,RI,0.09099936485290527
RI,LM,0.07500028610229492
LM,RT,0.11400008201599121
RM,RI,0.05300092697143555
RI,LI,0.1060025691986084
LI,LI,0.16099977493286133
LI,RR,0.08299684524536133
RR,LM,0.1250002384185791
LM,RI,0.0950007438659668
LM,LM,0.2519998550415039
LM,LM,0.20199990272521973
LM,RT,0.10400032997131348
RI,LM,0.06995844841003418
LM,LR,0.1000056266784668
LR,RT,0.2619946002960205
LI,LM,0.15799903869628906
LM,LP,0.20099997520446777
LP,LI,0.10600161552429199
LI,RI,0.11699819564819336
RI,LI,0.05700039863586426
LI,LM,0.06499958038330078
LM,LR,0.12800002098083496
LR,RT,0.15000104904174805
LR,RI,0.1230003833770752
RI,LM,0.07699894905090332
LM,RI,0.13700199127197266
RI,RT,0.06599855422973633
LP,LR,0.06999325752258301
LR,RT,0.16899967193603516
RR,RM,0.09199738502502441
RM,LR,0.07899904251098633
LR,LI,0.08004260063171387
LI,RT,0.12598443031311035
LM,RR,0.08600044250488281
RR,RI,0.13604450225830078
RI,RP,0.09395480155944824
RP,LI,0.013037681579589844
LI,LM,0.06596660614013672
LM,RI,0.3120388984680176
RI,LM,0.09999752044677734
LM,RI,0.1259615421295166
RI,LR,0.11999773979187012
LR,RM,0.15799903869628906
RM,RR,0.03500056266784668
RR,RI,0.12200236320495605
RI,LR,0.1760408878326416
LR,RT,0.2849571704864502
LP,RI,0.13402819633483887
RI,LM,0.11899805068969727
LM,RT,0.1830003261566162
LP,RT,0.10399436950683594
RP,LI,0.11899614334106445
LP,LI,0.18600153923034668
LI,LI,0.23799967765808105
LI,LP,0.17905640602111816
LP,LI,0.13494563102722168
LI,LM,0.14603948593139648
LM,RT,0.13095641136169434
LM,RR,0.13700079917907715
RR,RR,0.2129983901977539
RR,RR,0.14700031280517578
RR,LM,0.11499977111816406
LM,LM,0.19699978828430176
LM,LI,0.22799992561340332
LI,RM,0.08700180053710938
RM,RR,0.04200601577758789
RR,RI,0.1089942455291748
RI,RT,0.07000041007995605
LR,RI,0.13100099563598633
RI,LR,0.054997920989990234
LR,LI,0.10500216484069824
LI,LM,0.05699801445007324
LM,RI,0.1099996566772461
RI,RT,0.13100028038024902
RI,LR,0.11700129508972168
LR,RM,0.09499955177307129
RM,RI,0.04400038719177246
RI,LI,0.11400651931762695
LI,RT,0.08399462699890137
LI,LM,0.09000086784362793
LM,LI,0.17299914360046387
LI,LM,0.1659998893737793
LM,LI,0.07899999618530273
LI,LM,0.13200044631958008
LM,RI,0.12299895286560059
RI,LM,0.07700061798095703
LM,LM,0.2240004539489746
LM,RT,0.0689992904663086
LM,RR,0.10599732398986816
RR,RI,0.11300182342529297
RI,RI,0.1679997444152832
RI,LI,0.12800025939941406
LI,RM,0.08800077438354492
RM,RI,0.06699919700622559
RI,LI,0.0600123405456543
LI,RT,0.14798665046691895
RP,RI,0.21600127220153809
RI,LI,0.15199828147888184
LI,RI,0.07000064849853516
RI,RR,0.09900140762329102
RR,RI,0.13700032234191895
RI,RT,0.08899974822998047
LM,.,0.1719973087310791
.,RR,0.22700142860412598
RR,RT,0.08499979972839355
LR,LP,0.17800092697143555
LP,LR,0.12100100517272949
LR,RT,0.08799934387207031
LI,LM,0.08900189399719238
LM,RR,0.06999969482421875
RR,LM,0.10299968719482422
LM,LP,0.12900114059448242
LP,LR,0.06799674034118652
LR,LM,0.09400153160095215
LM,LM,0.2259988784790039
LM,RT,0.10000038146972656
RM,RI,0.08599519729614258
RI,RT,0.08599996566772461
LR,RR,0.15600323677062988
RR,RR,0.1601264476776123
RR,RM,0.2971925735473633
RM,RT,0.07214045524597168
LP,RI,0.13800311088562012
RI,LM,0.10403847694396973
LM,RT,0.12421274185180664
LR,LP,0.15721464157104492
LP,LR,0.0750422477722168
LR,RT,0.07800078392028809
LP,RT,0.05701112747192383
RI,LP,0.19417810440063477
LP,RI,0.10587716102600098
RI,RR,0.10118699073791504
RR,LI,0.11890482902526855
LI,RT,0.12207221984863281
RP,RI,0.07499933242797852
RI,LI,0.15000057220458984
LI,RI,0.036046504974365234
RI,RR,0.11095833778381348
RR,RI,0.10099673271179199
RI,RT,0.05299949645996094
LR,LP,0.20696377754211426
